file_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
F1244_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1244_04_1_H.png,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
F1244_04_1_L.png,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
F1244_04_1_M.png,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
F1244_05_1_H.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
F1244_05_1_L.png,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
F1244_05_1_M.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
F1244_06_1_H.png,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
F1244_06_1_L.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
F1244_06_1_M.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
F1244_07_1_H.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
F1244_07_1_L.png,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
F1244_07_1_M.png,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
F1245_01_1_H.png,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
F1245_01_1_L.png,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
F1245_01_1_M.png,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1245_02_1_H.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1245_02_1_L.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
F1245_02_1_M.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1245_03_1_H.png,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
F1245_03_1_L.png,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
F1245_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1245_04_1_H.png,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
F1245_04_1_L.png,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0
F1245_04_1_M.png,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
F1245_05_1_H.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
F1245_05_1_L.png,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
F1245_05_1_M.png,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
F1245_06_1_H.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
F1245_06_1_L.png,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
F1245_06_1_M.png,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
F1245_07_1_H.png,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
F1245_07_1_L.png,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
F1245_07_1_M.png,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
F1246_01_1_H.png,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
F1246_01_1_L.png,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1246_01_1_M.png,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
F1246_02_1_H.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1246_02_1_L.png,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F1246_02_1_M.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1246_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
F1246_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1246_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
F1246_04_1_H.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
F1246_04_1_L.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1246_04_1_M.png,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1246_05_1_H.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F1246_05_1_L.png,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
F1246_05_1_M.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F1246_06_1_H.png,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
F1246_06_1_L.png,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
F1246_06_1_M.png,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
F1246_07_1_H.png,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
F1246_07_1_L.png,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
F1246_07_1_M.png,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
F1247_01_1_H.png,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
F1247_01_1_L.png,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
F1247_01_1_M.png,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
F1247_02_1_H.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
F1247_02_1_L.png,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
F1247_02_1_M.png,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
F1247_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
F1247_03_1_L.png,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
F1247_03_1_M.png,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
F1247_04_1_H.png,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
F1247_04_1_L.png,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
F1247_04_1_M.png,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
F1247_05_1_H.png,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
F1247_05_1_L.png,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
F1247_05_1_M.png,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
F1247_06_1_H.png,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
F1247_06_1_L.png,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1
F1247_06_1_M.png,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
F1247_07_1_H.png,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1247_07_1_L.png,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1247_07_1_M.png,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1248_01_1_H.png,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
F1248_01_1_L.png,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
F1248_01_1_M.png,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
F1248_02_1_H.png,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F1248_02_1_L.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1248_02_1_M.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1248_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1248_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1248_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1248_04_1_H.png,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
F1248_04_1_L.png,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
F1248_04_1_M.png,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
F1248_05_1_H.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1248_05_1_L.png,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
F1248_05_1_M.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1248_06_1_H.png,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
F1248_06_1_L.png,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
F1248_06_1_M.png,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
F1248_07_1_H.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
F1248_07_1_L.png,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
F1248_07_1_M.png,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1249_01_1_H.png,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
F1249_01_1_L.png,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
F1249_01_1_M.png,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
F1249_02_1_H.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1249_02_1_L.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1249_02_1_M.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1249_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1249_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1249_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1249_04_1_H.png,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1
F1249_04_1_L.png,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
F1249_04_1_M.png,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1249_05_1_H.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1249_05_1_L.png,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F1249_05_1_M.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
F1249_06_1_H.png,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
F1249_06_1_L.png,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1
F1249_06_1_M.png,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
F1249_07_1_H.png,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1
F1249_07_1_L.png,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1
F1249_07_1_M.png,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
F1250_01_1_H.png,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1250_01_1_L.png,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1250_01_1_M.png,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1250_02_1_H.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1250_02_1_L.png,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
F1250_02_1_M.png,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
F1250_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
F1250_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
F1250_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
F1250_04_1_H.png,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
F1250_04_1_L.png,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
F1250_04_1_M.png,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
F1250_05_1_H.png,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
F1250_05_1_L.png,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
F1250_05_1_M.png,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
F1250_06_1_H.png,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
F1250_06_1_L.png,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
F1250_06_1_M.png,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
F1250_07_1_H.png,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
F1250_07_1_L.png,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
F1250_07_1_M.png,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
F1251_01_1_H.png,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
F1251_01_1_L.png,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
F1251_01_1_M.png,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
F1251_02_1_H.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
F1251_02_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1251_02_1_M.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1251_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1251_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1251_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1251_04_1_H.png,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
F1251_04_1_L.png,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1251_04_1_M.png,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
F1251_05_1_H.png,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
F1251_05_1_L.png,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
F1251_05_1_M.png,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
F1251_06_1_H.png,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
F1251_06_1_L.png,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
F1251_06_1_M.png,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
F1251_07_1_H.png,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1251_07_1_L.png,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
F1251_07_1_M.png,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
F1252_01_1_H.png,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
F1252_01_1_L.png,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
F1252_01_1_M.png,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
F1252_02_1_H.png,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
F1252_02_1_L.png,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
F1252_02_1_M.png,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
F1252_03_1_H.png,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
F1252_03_1_L.png,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
F1252_03_1_M.png,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
F1252_04_1_H.png,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0
F1252_04_1_L.png,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
F1252_04_1_M.png,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
F1252_05_1_H.png,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
F1252_05_1_L.png,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
F1252_05_1_M.png,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
F1252_06_1_H.png,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0
F1252_06_1_L.png,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
F1252_06_1_M.png,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
F1252_07_1_H.png,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
F1252_07_1_L.png,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
F1252_07_1_M.png,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
F1253_01_1_H.png,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0
F1253_01_1_L.png,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
F1253_01_1_M.png,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0
F1253_02_1_H.png,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
F1253_02_1_L.png,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
F1253_02_1_M.png,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
F1253_03_1_H.png,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
F1253_03_1_L.png,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
F1253_03_1_M.png,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
F1253_04_1_H.png,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
F1253_04_1_L.png,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0
F1253_04_1_M.png,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1253_05_1_H.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1253_05_1_L.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1253_05_1_M.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
F1253_06_1_H.png,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1
F1253_06_1_L.png,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
F1253_06_1_M.png,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
F1253_07_1_H.png,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0
F1253_07_1_L.png,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
F1253_07_1_M.png,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
F1255_01_1_H.png,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
F1255_01_1_L.png,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
F1255_01_1_M.png,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
F1255_02_1_H.png,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
F1255_02_1_L.png,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
F1255_02_1_M.png,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
F1255_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1255_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
F1255_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1255_04_1_H.png,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
F1255_04_1_L.png,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
F1255_04_1_M.png,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
F1255_05_1_H.png,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
F1255_05_1_L.png,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1255_05_1_M.png,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
F1255_06_1_H.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
F1255_06_1_L.png,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
F1255_06_1_M.png,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
F1255_07_1_H.png,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
F1255_07_1_L.png,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
F1255_07_1_M.png,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1
F1256_01_1_H.png,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1256_01_1_L.png,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
F1256_01_1_M.png,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
F1256_02_1_H.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1256_02_1_L.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
F1256_02_1_M.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1256_03_1_H.png,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
F1256_03_1_L.png,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
F1256_03_1_M.png,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
F1256_04_1_H.png,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
F1256_04_1_L.png,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
F1256_04_1_M.png,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
F1256_05_1_H.png,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
F1256_05_1_L.png,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
F1256_05_1_M.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
F1256_06_1_H.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F1256_06_1_L.png,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
F1256_06_1_M.png,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
F1256_07_1_H.png,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
F1256_07_1_L.png,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
F1256_07_1_M.png,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
F1257_01_1_H.png,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
F1257_01_1_L.png,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
F1257_01_1_M.png,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
F1257_02_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
F1257_02_1_L.png,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
F1257_02_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
F1257_03_1_H.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F1257_03_1_L.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1257_03_1_M.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
F1257_04_1_H.png,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
F1257_04_1_L.png,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
F1257_04_1_M.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
F1257_05_1_H.png,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
F1257_05_1_L.png,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
F1257_05_1_M.png,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
F1257_06_1_H.png,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
F1257_06_1_L.png,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
F1257_06_1_M.png,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
F1257_07_1_H.png,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
F1257_07_1_L.png,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
F1257_07_1_M.png,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
F1258_01_1_H.png,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
F1258_01_1_L.png,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0
